id,category
5798,7
5799,6
5800,7
5801,6
5802,7
5803,0
5804,3
5805,2
5806,5
5807,0
5808,4
5809,9
5810,7
5811,6
5812,1
5813,6
5814,2
5815,4
5816,1
5817,8
5818,1
5819,7
5820,9
5821,6
5822,9
5823,7
5824,2
5825,0
5826,5
5827,8
5828,1
5829,6
5830,6
5831,6
5832,2
5833,4
5834,4
5835,7
5836,2
5837,4
5838,5
5839,0
5840,8
5841,5
5842,2
5843,9
5844,1
5845,4
5846,8
5847,3
5848,5
5849,6
5850,4
5851,5
5852,1
5853,0
5854,9
5855,4
5856,8
5857,6
5858,6
5859,8
5860,4
5861,5
5862,7
5863,8
5864,4
5865,6
5866,5
5867,4
5868,5
5869,2
5870,9
5871,7
5872,0
5873,1
5874,3
5875,4
5876,3
5877,6
5878,8
5879,6
5880,5
5881,4
5882,5
5883,5
5884,1
5885,2
5886,8
5887,3
5888,6
5889,4
5890,2
5891,3
5892,4
5893,4
5894,8
5895,1
5896,9
5897,1
5898,8
5899,4
5900,2
5901,7
5902,1
5903,1
5904,2
5905,8
5906,5
5907,8
5908,6
5909,7
5910,3
5911,0
5912,9
5913,9
5914,1
5915,5
5916,7
5917,8
5918,9
5919,5
5920,2
5921,3
5922,0
5923,0
5924,2
5925,1
5926,9
5927,8
5928,7
5929,6
5930,1
5931,8
5932,6
5933,3
5934,0
5935,7
5936,3
5937,9
5938,4
5939,9
5940,4
5941,2
5942,2
5943,4
5944,1
5945,6
5946,8
5947,3
5948,8
5949,5
5950,5
5951,7
5952,5
5953,1
5954,0
5955,1
5956,7
5957,8
5958,8
5959,4
5960,3
5961,0
5962,6
5963,9
5964,6
5965,7
5966,5
5967,4
5968,8
5969,0
5970,1
5971,1
5972,2
5973,6
5974,5
5975,7
5976,5
5977,0
5978,0
5979,1
5980,4
5981,4
5982,7
5983,1
5984,1
5985,2
5986,9
5987,3
5988,6
5989,7
5990,9
5991,5
5992,2
5993,4
5994,3
5995,6
5996,0
5997,0
5998,5
5999,3
6000,3
6001,6
6002,0
6003,8
6004,9
6005,2
6006,0
6007,5
6008,3
6009,2
6010,2
6011,9
6012,5
6013,4
6014,8
6015,8
6016,8
6017,5
6018,6
6019,8
6020,6
6021,5
6022,5
6023,2
6024,4
6025,5
6026,4
6027,3
6028,2
6029,3
6030,4
6031,1
6032,2
6033,1
6034,3
6035,3
6036,2
6037,0
6038,9
6039,7
6040,1
6041,5
6042,4
6043,9
6044,6
6045,2
6046,5
6047,2
6048,9
6049,0
6050,7
6051,7
6052,6
6053,6
6054,4
6055,7
6056,9
6057,6
6058,3
6059,4
6060,6
6061,9
6062,7
6063,7
6064,8
6065,3
6066,5
6067,2
6068,1
6069,3
6070,8
6071,0
6072,6
6073,6
6074,7
6075,0
6076,7
6077,8
6078,2
6079,2
6080,2
6081,3
6082,1
6083,1
6084,5
6085,8
6086,2
6087,3
6088,9
6089,3
6090,6
6091,5
6092,3
6093,3
6094,9
6095,2
6096,6
6097,1
6098,3
6099,8
6100,4
6101,2
6102,3
6103,4
6104,2
6105,0
6106,7
6107,3
6108,2
6109,0
6110,3
6111,1
6112,7
6113,7
6114,2
6115,6
6116,2
6117,6
6118,5
6119,6
6120,6
6121,6
6122,3
6123,0
6124,3
6125,6
6126,7
6127,4
6128,4
6129,8
6130,3
6131,8
6132,0
6133,0
6134,1
6135,1
6136,4
6137,5
6138,2
6139,6
6140,8
6141,9
6142,2
6143,4
6144,2
6145,5
6146,9
6147,9
6148,9
6149,1
6150,9
6151,6
6152,0
6153,5
6154,5
6155,8
6156,5
6157,2
6158,8
6159,3
6160,7
6161,8
6162,4
6163,8
6164,0
6165,5
6166,8
6167,9
6168,1
6169,2
6170,4
6171,6
6172,9
6173,1
6174,7
6175,4
6176,8
6177,9
6178,0
6179,8
6180,2
6181,8
6182,0
6183,5
6184,5
6185,4
6186,5
6187,6
6188,6
6189,3
6190,4
6191,1
6192,2
6193,9
6194,8
6195,7
6196,9
6197,7
6198,6
6199,6
6200,1
6201,6
6202,1
6203,1
6204,1
6205,4
6206,6
6207,9
6208,9
6209,9
6210,9
6211,0
6212,7
6213,2
6214,9
6215,2
6216,9
6217,5
6218,9
6219,8
6220,7
6221,5
6222,4
6223,0
6224,6
6225,3
6226,1
6227,1
6228,3
6229,1
6230,9
6231,1
6232,0
6233,8
6234,6
6235,1
6236,3
6237,6
6238,2
6239,6
6240,2
6241,7
6242,3
6243,2
6244,8
6245,0
6246,5
6247,3
6248,8
6249,3
6250,5
6251,2
6252,3
6253,5
6254,1
6255,1
6256,2
6257,7
6258,8
6259,8
6260,9
6261,7
6262,2
6263,7
6264,9
6265,2
6266,2
6267,9
6268,4
6269,5
6270,0
6271,7
6272,5
6273,0
6274,1
6275,1
6276,5
6277,0
6278,9
6279,4
6280,4
6281,5
6282,6
6283,2
6284,4
6285,4
6286,2
6287,2
6288,7
6289,9
6290,0
6291,9
6292,9
6293,5
6294,6
6295,4
6296,1
6297,5
6298,3
6299,8
6300,4
6301,1
6302,2
6303,3
6304,2
6305,9
6306,8
6307,9
6308,3
6309,3
6310,0
6311,0
6312,0
6313,5
6314,5
6315,5
6316,6
6317,6
6318,0
6319,1
6320,3
6321,9
6322,4
6323,4
6324,0
6325,9
6326,6
6327,6
6328,2
6329,0
6330,4
6331,8
6332,6
6333,5
6334,9
6335,9
6336,3
6337,2
6338,4
6339,5
6340,8
6341,2
6342,3
6343,6
6344,0
6345,1
6346,0
6347,6
6348,0
6349,7
6350,8
6351,2
6352,1
6353,4
6354,5
6355,2
6356,8
6357,0
6358,4
6359,2
6360,3
6361,0
6362,1
6363,1
6364,5
6365,1
6366,2
6367,4
6368,2
6369,6
6370,5
6371,3
6372,5
6373,0
6374,9
6375,3
6376,8
6377,8
6378,9
6379,4
6380,6
6381,2
6382,3
6383,5
6384,8
6385,4
6386,4
6387,4
6388,9
6389,6
6390,9
6391,9
6392,1
6393,8
6394,5
6395,1
6396,9
6397,0
6398,8
6399,8
6400,4
6401,8
6402,6
6403,7
6404,6
6405,2
6406,5
6407,3
6408,8
6409,6
6410,9
6411,3
6412,3
6413,7
6414,5
6415,8
6416,0
6417,3
6418,9
6419,7
6420,4
6421,3
6422,8
6423,3
6424,7
6425,1
6426,1
6427,8
6428,8
6429,1
6430,9
6431,6
6432,3
6433,2
6434,0
6435,9
6436,5
6437,8
6438,6
6439,7
6440,5
6441,3
6442,9
6443,8
6444,7
6445,0
6446,8
6447,4
6448,7
6449,4
6450,8
6451,0
6452,8
6453,0
6454,1
6455,3
6456,4
6457,3
6458,6
6459,6
6460,1
6461,2
6462,3
6463,8
6464,9
6465,6
6466,0
6467,8
6468,5
6469,4
6470,1
6471,9
6472,3
6473,2
6474,0
6475,8
6476,7
6477,0
6478,8
6479,8
6480,6
6481,7
6482,5
6483,2
6484,8
6485,3
6486,9
6487,0
6488,4
6489,6
6490,0
6491,9
6492,1
6493,2
6494,1
6495,0
6496,8
6497,5
6498,2
6499,3
6500,1
6501,2
6502,6
6503,4
6504,9
6505,8
6506,1
6507,4
6508,7
6509,2
6510,0
6511,6
6512,5
6513,6
6514,8
6515,0
6516,5
6517,4
6518,9
6519,4
6520,6
6521,0
6522,1
6523,7
6524,8
6525,3
6526,9
6527,0
6528,5
6529,3
6530,2
6531,5
6532,5
6533,6
6534,7
6535,0
6536,2
6537,0
6538,9
6539,9
6540,3
6541,8
6542,6
6543,4
6544,9
6545,9
6546,6
6547,1
6548,6
6549,1
6550,5
6551,0
6552,8
6553,7
6554,4
6555,5
6556,8
6557,9
6558,1
6559,5
6560,2
6561,3
6562,2
6563,2
6564,3
6565,0
6566,8
6567,1
6568,9
6569,2
6570,8
6571,3
6572,2
6573,1
6574,2
6575,6
6576,1
6577,4
6578,1
6579,8
6580,2
6581,9
6582,5
6583,5
6584,5
6585,5
6586,5
6587,0
6588,7
6589,7
6590,4
6591,9
6592,7
6593,5
6594,4
6595,8
6596,3
6597,6
6598,9
6599,3
6600,9
6601,9
6602,0
6603,7
6604,2
6605,3
6606,7
6607,9
6608,4
6609,2
6610,0
6611,3
6612,5
6613,7
6614,4
6615,9
6616,4
6617,3
6618,5
6619,3
6620,8
6621,3
6622,5
6623,7
6624,8
6625,7
6626,4
6627,9
6628,1
6629,6
6630,3
6631,4
6632,9
6633,9
6634,9
6635,5
6636,6
6637,6
6638,6
6639,6
6640,9
6641,0
6642,2
6643,4
6644,1
6645,4
6646,1
6647,5
6648,9
6649,5
6650,5
6651,2
6652,3
6653,2
6654,6
6655,4
6656,7
6657,3
6658,1
6659,4
6660,1
6661,5
6662,2
6663,0
6664,4
6665,6
6666,6
6667,0
6668,7
6669,6
6670,4
6671,1
6672,7
6673,2
6674,1
6675,2
6676,7
6677,8
6678,2
6679,3
6680,6
6681,1
6682,9
6683,3
6684,6
6685,8
6686,7
6687,6
6688,2
6689,7
6690,5
6691,3
6692,1
6693,4
6694,7
6695,5
6696,9
6697,2
6698,7
6699,5
6700,3
6701,3
6702,5
6703,7
6704,1
6705,8
6706,6
6707,7
6708,9
6709,2
6710,3
6711,3
6712,4
6713,2
6714,9
6715,1
6716,8
6717,0
6718,6
6719,1
6720,2
6721,9
6722,9
6723,0
6724,9
6725,0
6726,3
6727,3
6728,5
6729,4
6730,3
6731,6
6732,0
6733,7
6734,1
6735,2
6736,4
6737,9
6738,8
6739,5
6740,1
6741,5
6742,8
6743,2
6744,7
6745,6
6746,5
6747,6
6748,4
6749,9
6750,7
6751,2
6752,4
6753,4
6754,2
6755,6
6756,9
6757,1
6758,8
6759,1
6760,0
6761,3
6762,9
6763,9
6764,4
6765,2
6766,3
6767,9
6768,9
6769,8
6770,6
6771,8
6772,2
6773,9
6774,4
6775,7
6776,3
6777,4
6778,4
6779,7
6780,5
6781,1
6782,5
6783,0
6784,7
6785,1
6786,8
6787,2
6788,2
6789,0
6790,4
6791,7
6792,5
6793,9
6794,6
6795,9
6796,6
6797,9
6798,0
6799,2
6800,7
6801,0
6802,4
6803,7
6804,9
6805,5
6806,0
6807,1
6808,5
6809,8
6810,5
6811,5
6812,3
6813,0
6814,2
6815,9
6816,3
6817,3
6818,7
6819,7
6820,1
6821,8
6822,7
6823,2
6824,5
6825,3
6826,8
6827,7
6828,4
6829,3
6830,4
6831,3
6832,7
6833,5
6834,1
6835,4
6836,1
6837,9
6838,3
6839,2
6840,1
6841,7
6842,2
6843,7
6844,9
6845,5
6846,8
6847,5
6848,9
6849,7
6850,2
6851,5
6852,7
6853,2
6854,4
6855,9
6856,1
6857,4
6858,9
6859,2
6860,3
6861,5
6862,2
6863,6
6864,4
6865,8
6866,6
6867,3
6868,9
6869,2
6870,2
6871,3
6872,7
6873,4
6874,1
6875,3
6876,6
6877,5
6878,5
6879,3
6880,2
6881,5
6882,8
6883,4
6884,8
6885,8
6886,8
6887,4
6888,5
6889,0
6890,7
6891,6
6892,2
6893,7
6894,9
6895,1
6896,4
6897,9
6898,0
6899,4
6900,1
6901,2
6902,3
6903,8
6904,7
6905,4
6906,7
6907,9
6908,7
6909,6
6910,6
6911,8
6912,2
6913,1
6914,3
6915,0
6916,9
6917,6
6918,0
6919,3
6920,3
6921,8
6922,1
6923,8
6924,7
6925,5
6926,7
6927,7
6928,3
6929,2
6930,3
6931,6
6932,4
6933,3
6934,5
6935,8
6936,7
6937,6
6938,6
6939,5
6940,6
6941,1
6942,8
6943,5
6944,6
6945,8
6946,1
6947,1
6948,1
6949,5
6950,6
6951,6
6952,5
6953,0
6954,5
6955,4
6956,5
6957,9
6958,3
6959,9
6960,2
6961,8
6962,0
6963,4
6964,9
6965,0
6966,7
6967,3
6968,6
6969,0
6970,6
6971,2
6972,0
6973,5
6974,9
6975,1
6976,9
6977,5
6978,9
6979,9
6980,1
6981,8
6982,7
6983,3
6984,6
6985,4
6986,5
6987,3
6988,9
6989,2
6990,1
6991,5
6992,8
6993,6
6994,1
6995,4
6996,6
6997,2
6998,3
6999,8
7000,6
7001,9
7002,3
7003,8
7004,1
7005,6
7006,1
7007,9
7008,2
7009,0
7010,1
7011,9
7012,4
7013,3
7014,8
7015,9
7016,5
7017,6
7018,1
7019,7
7020,2
7021,3
7022,9
7023,3
7024,5
7025,8
7026,0
7027,5
7028,1
7029,6
7030,8
7031,2
7032,5
7033,7
7034,3
7035,8
7036,6
7037,1
7038,4
7039,6
7040,3
7041,4
7042,6
7043,8
7044,4
7045,9
7046,0
7047,7
7048,3
7049,5
7050,7
7051,8
7052,7
7053,1
7054,4
7055,5
7056,1
7057,7
7058,3
7059,6
7060,3
7061,9
7062,7
7063,7
7064,5
7065,8
7066,2
7067,3
7068,6
7069,5
7070,3
7071,9
7072,0
7073,5
7074,4
7075,0
7076,9
7077,5
7078,6
7079,9
7080,1
7081,8
7082,9
7083,8
7084,8
7085,7
7086,7
7087,3
7088,8
7089,5
7090,0
7091,9
7092,4
7093,1
7094,7
7095,7
7096,0
7097,4
7098,5
7099,7
7100,8
7101,0
7102,3
7103,9
7104,1
7105,0
7106,4
7107,8
7108,3
7109,4
7110,4
7111,6
7112,8
7113,7
7114,8
7115,5
7116,6
7117,9
7118,1
7119,5
7120,4
7121,6
7122,3
7123,5
7124,3
7125,1
7126,9
7127,5
7128,7
7129,2
7130,1
7131,6
7132,3
7133,7
7134,6
7135,1
7136,9
7137,1
7138,5
7139,7
7140,5
7141,4
7142,0
7143,2
7144,2
7145,5
7146,0
7147,3
7148,4
7149,2
7150,2
7151,6
7152,7
7153,9
7154,1
7155,2
7156,2
7157,8
7158,4
7159,1
7160,1
7161,2
7162,6
7163,1
7164,7
7165,3
7166,2
7167,7
7168,2
7169,4
7170,0
7171,8
7172,2
7173,2
7174,6
7175,1
7176,1
7177,3
7178,2
7179,5
7180,9
7181,3
7182,6
7183,0
7184,9
7185,0
7186,3
7187,2
7188,3
7189,3
7190,2
7191,3
7192,5
7193,6
7194,5
7195,6
7196,8
7197,7
7198,5
7199,0
7200,3
7201,9
7202,1
7203,1
7204,9
7205,6
7206,7
7207,7
7208,0
7209,5
7210,9
7211,4
7212,1
7213,8
7214,2
7215,9
7216,3
7217,3
7218,3
7219,6
7220,5
7221,6
7222,5
7223,2
7224,3
7225,2
7226,5
7227,8
7228,1
7229,2
7230,6
7231,4
7232,1
7233,0
7234,3
7235,2
7236,2
7237,6
7238,4
7239,8
7240,1
7241,7
7242,7
7243,4
7244,7
7245,7
7246,5
7247,0
7248,2
7249,6
7250,6
7251,1
7252,3
7253,0
7254,7
7255,1
7256,9
7257,3
7258,2
7259,5
7260,1
7261,2
7262,0
7263,1
7264,4
7265,8
7266,2
7267,8
7268,3
7269,2
7270,6
7271,6
7272,3
7273,4
7274,6
7275,7
7276,7
7277,8
7278,7
7279,6
7280,1
7281,4
7282,1
7283,7
7284,1
7285,0
7286,6
7287,5
7288,9
7289,0
7290,0
7291,2
7292,7
7293,3
7294,1
7295,1
7296,2
7297,3
7298,5
7299,9
7300,0
7301,5
7302,1
7303,4
7304,8
7305,3
7306,6
7307,7
7308,8
7309,2
7310,7
7311,3
7312,6
7313,3
7314,2
7315,4
7316,8
7317,8
7318,4
7319,7
7320,3
7321,9
7322,3
7323,2
7324,2
7325,6
7326,4
7327,4
7328,4
7329,0
7330,1
7331,4
7332,5
7333,2
7334,4
7335,2
7336,7
7337,1
7338,3
7339,1
7340,0
7341,6
7342,5
7343,6
7344,5
7345,2
7346,9
7347,5
7348,9
7349,8
7350,4
7351,9
7352,4
7353,0
7354,7
7355,3
7356,5
7357,1
7358,9
7359,2
7360,8
7361,9
7362,4
7363,9
7364,3
7365,3
7366,8
7367,5
7368,8
7369,8
7370,8
7371,2
7372,2
7373,9
7374,7
7375,2
7376,3
7377,3
7378,1
7379,4
7380,7
7381,1
7382,1
7383,7
7384,4
7385,5
7386,2
7387,4
7388,7
7389,4
7390,8
7391,7
7392,2
7393,0
7394,5
7395,1
7396,0
7397,1
7398,8
7399,0
7400,8
7401,6
7402,2
7403,6
7404,4
7405,0
7406,3
7407,4
7408,8
7409,2
7410,6
7411,7
7412,4
7413,7
7414,8
7415,5
7416,5
7417,2
7418,7
7419,7
7420,9
7421,4
7422,7
7423,5
7424,5
7425,5
7426,9
7427,1
7428,0
7429,8
7430,2
7431,3
7432,7
7433,7
7434,2
7435,3
7436,3
7437,1
7438,2
7439,4
7440,6
7441,2
7442,8
7443,2
7444,3
7445,5
7446,4
7447,0
7448,6
7449,5
7450,2
7451,6
7452,7
7453,6
7454,3
7455,2
7456,9
7457,5
7458,3
7459,8
7460,5
7461,3
7462,2
7463,3
7464,1
7465,8
7466,9
7467,5
7468,0
7469,9
7470,8
7471,6
7472,2
7473,4
7474,1
7475,8
7476,0
7477,2
7478,0
7479,4
7480,3
7481,5
7482,8
7483,1
7484,4
7485,1
7486,4
7487,7
7488,2
7489,8
7490,3
7491,9
7492,9
7493,1
7494,7
7495,0
7496,1
7497,3
7498,3
7499,3
7500,9
7501,1
7502,0
7503,5
7504,0
7505,6
7506,5
7507,4
7508,4
7509,5
7510,0
7511,2
7512,6
7513,9
7514,4
7515,2
7516,7
7517,3
7518,1
7519,9
7520,0
7521,8
7522,2
7523,6
7524,5
7525,0
7526,5
7527,3
7528,0
7529,8
7530,0
7531,3
7532,0
7533,4
7534,4
7535,3
7536,1
7537,7
7538,6
7539,1
7540,7
7541,1
7542,9
7543,4
7544,2
7545,3
7546,5
7547,1
7548,5
7549,6
7550,9
7551,1
7552,7
7553,2
7554,0
7555,9
7556,3
7557,9
7558,2
7559,8
7560,5
7561,9
7562,7
7563,2
7564,4
7565,7
7566,4
7567,9
7568,3
7569,3
7570,2
7571,6
7572,9
7573,2
7574,0
7575,6
7576,4
7577,7
7578,1
7579,8
7580,2
7581,6
7582,5
7583,2
7584,6
7585,7
7586,9
7587,6
7588,1
7589,1
7590,1
7591,6
7592,9
7593,4
7594,9
7595,8
7596,5
7597,6
7598,7
7599,8
7600,4
7601,2
7602,3
7603,9
7604,4
7605,2
7606,9
7607,1
7608,0
7609,2
7610,4
7611,2
7612,4
7613,2
7614,4
7615,0
7616,1
7617,7
7618,1
7619,0
7620,1
7621,4
7622,8
7623,8
7624,5
7625,6
7626,3
7627,2
7628,3
7629,4
7630,8
7631,5
7632,1
7633,5
7634,0
7635,6
7636,0
7637,7
7638,0
7639,7
7640,8
7641,9
7642,8
7643,1
7644,0
7645,8
7646,2
7647,6
7648,7
7649,1
7650,7
7651,7
7652,2
7653,9
7654,5
7655,5
7656,4
7657,9
7658,6
7659,0
7660,3
7661,3
7662,2
7663,7
7664,6
7665,0
7666,2
7667,0
7668,1
7669,2
7670,1
7671,9
7672,3
7673,0
7674,2
7675,7
7676,6
7677,8
7678,9
7679,3
7680,3
7681,5
7682,9
7683,7
7684,6
7685,5
7686,7
7687,4
7688,2
7689,6
7690,9
7691,5
7692,3
7693,5
7694,5
7695,1
7696,5
7697,6
7698,3
7699,6
7700,1
7701,0
7702,3
7703,7
7704,1
7705,4
7706,2
7707,0
7708,9
7709,3
7710,5
7711,6
7712,4
7713,7
7714,9
7715,0
7716,8
7717,2
7718,3
7719,2
7720,2
7721,2
7722,9
7723,9
7724,9
7725,0
7726,8
7727,6
7728,2
7729,9
7730,8
7731,2
7732,7
7733,2
7734,9
7735,0
7736,9
7737,8
7738,7
7739,4
7740,2
7741,0
7742,3
7743,4
7744,3
7745,2
7746,4
7747,8
7748,9
7749,3
7750,1
7751,2
7752,7
7753,6
7754,3
7755,2
7756,2
7757,1
7758,2
7759,1
7760,9
7761,7
7762,7
7763,4
7764,0
7765,9
7766,6
7767,4
7768,1
7769,0
7770,4
7771,1
7772,2
7773,4
7774,1
7775,2
7776,0
7777,8
7778,9
7779,5
7780,6
7781,1
7782,6
7783,3
7784,4
7785,4
7786,6
7787,6
7788,6
7789,6
7790,5
7791,7
7792,7
7793,0
7794,8
7795,7
7796,5
7797,3
7798,3
7799,5
7800,9
7801,7
7802,3
7803,5
7804,3
7805,7
7806,8
7807,4
7808,2
7809,5
7810,0
7811,2
7812,7
7813,0
7814,5
7815,7
7816,5
7817,4
7818,5
7819,9
7820,6
7821,8
7822,7
7823,5
7824,6
7825,3
7826,4
7827,1
7828,9
7829,8
7830,6
7831,0
7832,9
7833,0
7834,9
7835,1
7836,6
7837,1
7838,0
7839,4
7840,2
7841,8
7842,5
7843,7
7844,8
7845,5
7846,4
7847,6
7848,3
7849,8
7850,9
7851,7
7852,2
7853,9
7854,3
7855,1
7856,3
7857,9
7858,9
7859,3
7860,4
7861,6
7862,2
7863,8
7864,8
7865,7
7866,1
7867,1
7868,4
7869,3
7870,6
7871,0
7872,8
7873,7
7874,3
7875,0
7876,8
7877,0
7878,2
7879,4
7880,0
7881,1
7882,2
7883,8
7884,2
7885,6
7886,2
7887,7
7888,2
7889,7
7890,6
7891,1
7892,7
7893,6
7894,9
7895,9
7896,8
7897,2
7898,5
7899,0
7900,8
7901,7
7902,5
7903,1
7904,0
7905,9
7906,7
7907,6
7908,8
7909,4
7910,8
7911,9
7912,2
7913,0
7914,4
7915,3
7916,8
7917,8
7918,7
7919,4
7920,7
7921,9
7922,9
7923,6
7924,3
7925,6
7926,4
7927,1
7928,2
7929,2
7930,6
7931,3
7932,8
7933,8
7934,0
7935,9
7936,2
7937,7
7938,5
7939,6
7940,6
7941,2
7942,0
7943,5
7944,6
7945,6
7946,0
7947,4
7948,2
7949,3
7950,0
7951,0
7952,6
7953,3
7954,9
7955,9
7956,8
7957,8
7958,2
7959,9
7960,8
7961,7
7962,2
7963,5
7964,2
7965,6
7966,5
7967,6
7968,8
7969,9
7970,8
7971,5
7972,5
7973,0
7974,5
7975,0
7976,9
7977,1
7978,4
7979,1
7980,0
7981,3
7982,8
7983,7
7984,2
7985,7
7986,7
7987,9
7988,8
7989,5
7990,8
7991,2
7992,1
7993,8
7994,9
7995,8
7996,8
7997,6
7998,3
7999,1
8000,3
8001,8
8002,3
8003,9
8004,2
8005,1
8006,4
8007,8
8008,6
8009,3
8010,7
8011,8
8012,3
8013,0
8014,8
8015,1
8016,8
8017,5
8018,3
8019,5
8020,5
8021,6
8022,0
8023,0
8024,4
8025,6
8026,9
8027,0
8028,0
8029,5
8030,8
8031,8
8032,4
8033,9
8034,3
8035,4
8036,3
8037,7
8038,0
8039,0
8040,7
8041,8
8042,4
8043,7
8044,8
8045,2
8046,1
8047,9
8048,8
8049,8
8050,5
8051,0
8052,0
8053,2
8054,1
8055,4
8056,4
8057,8
8058,9
8059,7
8060,4
8061,8
8062,9
8063,8
8064,7
8065,8
8066,0
8067,2
8068,3
8069,7
8070,0
8071,0
8072,3
8073,9
8074,5
8075,4
8076,8
8077,8
8078,9
8079,2
8080,8
8081,0
8082,7
8083,3
8084,1
8085,0
8086,0
8087,2
8088,2
8089,8
8090,7
8091,9
8092,3
8093,7
8094,9
8095,6
8096,1
8097,3
8098,0
8099,3
8100,9
8101,5
8102,5
8103,2
8104,1
8105,5
8106,9
8107,8
8108,0
8109,0
8110,3
8111,9
8112,6
8113,1
8114,0
8115,2
8116,8
8117,5
8118,0
8119,7
8120,1
8121,8
8122,3
8123,3
8124,2
8125,8
8126,8
8127,5
8128,4
8129,4
8130,6
8131,9
8132,8
8133,0
8134,0
8135,9
8136,0
8137,9
8138,0
8139,9
8140,2
8141,8
8142,9
8143,6
8144,8
8145,1
8146,0
8147,2
8148,4
8149,1
8150,7
8151,8
8152,3
8153,9
8154,0
8155,0
8156,0
8157,6
8158,5
8159,2
8160,1
8161,7
8162,3
8163,3
8164,0
8165,2
8166,2
8167,9
8168,2
8169,3
8170,0
8171,6
8172,7
8173,4
8174,3
8175,9
8176,2
8177,4
8178,3
8179,1
8180,6
8181,9
8182,0
8183,7
8184,9
8185,5
8186,4
8187,1
8188,6
8189,7
8190,1
8191,2
8192,9
8193,2
8194,1
8195,5
8196,2
8197,6
8198,8
8199,3
8200,7
8201,1
8202,6
8203,2
8204,3
8205,5
8206,0
8207,4
8208,4
8209,8
8210,0
8211,8
8212,4
8213,8
8214,0
8215,4
8216,9
8217,2
8218,0
8219,9
8220,5
8221,2
8222,6
8223,6
8224,8
8225,5
8226,6
8227,2
8228,8
8229,0
8230,1
8231,2
8232,7
8233,2
8234,5
8235,5
8236,8
8237,4
8238,5
8239,2
8240,0
8241,5
8242,0
8243,3
8244,2
8245,2
8246,5
8247,8
8248,0
8249,6
8250,4
8251,0
8252,2
8253,2
8254,7
8255,2
8256,5
8257,8
8258,8
8259,6
8260,8
8261,4
8262,2
8263,6
8264,6
8265,0
8266,6
8267,7
8268,2
8269,1
8270,4
8271,1
8272,6
8273,1
8274,0
8275,1
8276,2
8277,8
8278,1
8279,9
8280,3
8281,8
8282,1
8283,4
8284,5
8285,8
8286,6
8287,0
8288,8
8289,2
8290,9
8291,0
8292,0
8293,5
8294,9
8295,3
8296,5
8297,7
8298,3
8299,7
8300,0
8301,2
8302,8
8303,6
8304,3
8305,4
8306,0
8307,4
8308,2
8309,3
8310,3
8311,2
8312,3
8313,3
8314,3
8315,5
8316,5
8317,2
8318,5
8319,7
8320,4
8321,4
8322,0
8323,3
8324,8
8325,0
8326,4
8327,6
8328,7
8329,1
8330,6
8331,3
8332,4
8333,8
8334,8
8335,9
8336,8
8337,3
8338,6
8339,4
8340,1
8341,7
8342,6
8343,4
8344,2
8345,8
8346,2
8347,2
8348,9
8349,3
8350,2
8351,0
8352,5
8353,1
8354,3
8355,2
8356,6
8357,9
8358,2
8359,6
8360,4
8361,5
8362,4
8363,0
8364,4
8365,6
8366,2
8367,6
8368,0
8369,7
8370,3
8371,2
8372,0
8373,0
8374,8
8375,5
8376,8
8377,0
8378,5
8379,1
8380,6
8381,3
8382,1
8383,7
8384,7
8385,4
8386,0
8387,6
8388,3
8389,5
8390,4
8391,5
8392,0
8393,6
8394,6
8395,7
8396,0
8397,4
8398,6
8399,6
8400,6
8401,4
8402,0
8403,5
8404,7
8405,7
8406,3
8407,5
8408,9
8409,8
8410,6
8411,3
8412,3
8413,1
8414,9
8415,7
8416,9
8417,8
8418,5
8419,7
8420,3
8421,0
8422,3
8423,3
8424,1
8425,9
8426,0
8427,8
8428,5
8429,7
8430,4
8431,8
8432,3
8433,8
8434,8
8435,2
8436,8
8437,0
8438,6
8439,0
8440,2
8441,0
8442,7
8443,1
8444,8
8445,6
8446,1
8447,7
8448,3
8449,8
8450,2
8451,1
8452,9
8453,1
8454,9
8455,1
8456,8
8457,0
8458,9
8459,1
8460,4
8461,2
8462,0
8463,0
8464,5
8465,1
8466,3
8467,8
8468,0
8469,1
8470,0
8471,7
8472,8
8473,3
8474,8
8475,3
8476,5
8477,0
8478,6
8479,2
8480,4
8481,2
8482,6
8483,2
8484,6
8485,8
8486,7
8487,0
8488,9
8489,8
8490,1
8491,4
8492,4
8493,1
8494,2
8495,8
8496,4
8497,8
8498,5
8499,2
8500,8
8501,6
8502,8
8503,3
8504,8
8505,9
8506,8
8507,2
8508,7
8509,6
8510,9
8511,1
8512,5
8513,8
8514,9
8515,7
8516,0
8517,9
8518,6
8519,7
8520,0
8521,2
8522,0
8523,3
8524,6
8525,9
8526,2
8527,5
8528,1
8529,7
8530,9
8531,9
8532,9
8533,0
8534,6
8535,6
8536,2
8537,6
8538,4
8539,4
8540,8
8541,5
8542,8
8543,5
8544,4
8545,3
8546,2
8547,2
8548,2
8549,3
8550,5
8551,2
8552,4
8553,6
8554,7
8555,2
8556,4
8557,0
8558,6
8559,4
8560,7
8561,8
8562,1
8563,0
8564,6
8565,5
8566,3
8567,0
8568,8
8569,5
8570,3
8571,1
8572,6
8573,4
8574,0
8575,8
8576,5
8577,1
8578,7
8579,6
8580,8
8581,6
8582,4
8583,8
8584,9
8585,2
8586,2
8587,7
8588,4
8589,6
8590,1
8591,0
8592,4
8593,8
8594,1
8595,0
8596,2
