Id,Val
57_279,0
57_280,0
57_281,0
57_282,0
57_283,0
57_284,0
57_285,0
57_286,0
57_287,0
57_288,0
57_289,14
57_290,0
57_291,50
57_292,116
57_293,125
57_294,53
57_295,8
57_296,19
57_297,24
57_298,26
57_299,0
57_300,0
57_301,0
57_302,0
57_303,0
57_304,0
57_305,0
57_306,0
57_307,0
57_308,0
57_309,0
57_310,0
57_311,0
57_312,0
57_313,0
57_314,8
57_315,0
57_316,0
57_317,0
57_318,4
57_319,0
57_320,62
57_321,77
57_322,100
57_323,57
57_324,20
57_325,4
57_326,0
57_327,4
57_328,2
57_329,0
57_330,22
57_331,55
57_332,0
57_333,3
57_334,0
57_335,0
57_336,0
57_337,0
57_338,6
57_339,0
57_340,17
57_341,4
57_342,7
57_343,12
57_344,17
57_345,7
57_346,0
57_347,13
57_348,28
57_349,127
57_350,70
57_351,20
57_352,0
57_353,2
57_354,0
57_355,11
57_356,0
57_357,0
57_358,12
57_359,0
57_360,0
57_361,0
57_362,0
57_363,0
57_364,0
57_365,0
57_366,0
57_367,0
57_368,14
57_369,104
57_370,17
57_371,22
57_372,0
57_373,0
57_374,0
57_375,71
57_376,146
57_377,235
57_378,95
57_379,50
57_380,1
57_381,6
57_382,0
57_383,0
57_384,0
57_385,0
57_386,0
57_387,3
57_388,18
57_389,0
57_390,0
57_391,0
57_392,4
57_393,0
57_394,0
57_395,0
57_396,0
57_397,0
57_398,0
57_399,0
57_400,0
57_401,6
57_402,169
57_403,122
57_404,46
57_405,149
57_406,84
57_407,10
57_408,5
57_409,0
57_410,9
57_411,12
57_412,20
57_413,10
57_414,0
57_415,0
57_416,0
57_417,0
57_418,0
57_419,0
57_420,0
57_421,0
57_422,0
57_423,0
57_424,0
57_425,0
57_426,0
57_427,0
57_428,0
57_429,0
57_430,68
57_431,48
57_432,153
57_433,249
57_434,238
57_435,143
57_436,58
57_437,1
57_438,64
57_439,70
57_440,14
57_441,24
57_442,25
57_443,0
57_444,0
57_445,0
57_446,0
57_447,0
57_448,26
57_449,25
57_450,0
57_451,0
57_452,0
57_453,5
57_454,15
57_455,10
57_456,10
57_457,66
57_458,170
57_459,236
57_460,184
57_461,50
57_462,14
57_463,0
57_464,0
57_465,0
57_466,0
57_467,0
57_468,0
57_469,0
57_470,0
57_471,0
57_472,0
57_473,0
57_474,0
57_475,0
57_476,0
57_477,0
57_478,0
57_479,0
57_480,0
57_481,0
57_482,0
57_483,0
57_484,0
57_485,14
57_486,72
57_487,188
57_488,106
57_489,12
57_490,5
57_491,14
57_492,0
57_493,0
57_494,1
57_495,0
57_496,56
57_497,4
57_498,1
57_499,0
57_500,0
57_501,0
57_502,0
57_503,0
57_504,0
57_505,0
57_506,0
57_507,0
57_508,0
57_509,0
57_510,0
57_511,0
57_512,0
57_513,0
57_514,4
57_515,34
57_516,211
57_517,231
57_518,244
57_519,244
57_520,217
57_521,198
57_522,129
57_523,145
57_524,25
57_525,38
57_526,69
57_527,187
57_528,205
57_529,24
57_530,0
57_531,0
57_532,0
57_533,0
57_534,0
57_535,4
57_536,0
57_537,0
57_538,0
57_539,0
57_540,0
57_541,0
57_542,0
57_543,0
57_544,2
57_545,58
57_546,172
57_547,233
57_548,242
57_549,226
57_550,236
57_551,244
57_552,241
57_553,247
57_554,204
57_555,69
57_556,5
57_557,0
57_558,0
57_559,0
57_560,0
57_561,0
57_562,0
57_563,0
57_564,0
57_565,16
57_566,0
57_567,3
57_568,0
57_569,0
57_570,0
57_571,0
57_572,0
57_573,0
57_574,8
57_575,0
57_576,0
57_577,0
57_578,0
57_579,53
57_580,102
57_581,13
57_582,0
57_583,0
57_584,0
57_585,0
57_586,0
57_587,0
57_588,0
57_589,0
57_590,0
57_591,0
57_592,0
57_593,0
57_594,0
57_595,0
57_596,12
57_597,23
57_598,5
57_599,0
57_600,0
57_601,1
57_602,21
57_603,0
57_604,0
57_605,0
57_606,2
57_607,12
57_608,45
57_609,4
57_610,0
57_611,0
57_612,13
57_613,16
57_614,0
57_615,0
57_616,2
57_617,0
57_618,0
57_619,18
57_620,0
57_621,25
57_622,0
57_623,4
57_624,0
57_625,2
57_626,0
57_627,0
57_628,0
57_629,25
57_630,0
57_631,19
57_632,0
57_633,0
57_634,0
57_635,0
57_636,0
57_637,0
57_638,0
57_639,0
57_640,17
57_641,0
57_642,0
57_643,0
57_644,0
57_645,0
57_646,0
57_647,0
57_648,0
57_649,25
57_650,0
57_651,0
57_652,0
57_653,0
57_654,0
57_655,1
57_656,0
57_657,70
57_658,71
57_659,15
57_660,21
57_661,16
57_662,0
57_663,0
57_664,0
57_665,0
57_666,0
57_667,8
57_668,0
57_669,0
57_670,0
57_671,5
57_672,0
57_673,0
57_674,0
57_675,0
57_676,0
57_677,0
57_678,0
57_679,0
57_680,0
57_681,0
57_682,0
57_683,0
57_684,0
57_685,0
57_686,0
57_687,0
57_688,0
57_689,0
57_690,0
57_691,0
57_692,0
57_693,0
57_694,0
57_695,0
57_696,0
57_697,0
57_698,0
57_699,0
57_700,0
57_701,0
57_702,0
57_703,0
57_704,0
57_705,0
57_706,0
57_707,0
57_708,0
57_709,0
57_710,0
57_711,0
57_712,4
57_713,0
57_714,0
57_715,0
57_716,0
57_717,0
57_718,0
57_719,0
57_720,0
57_721,0
57_722,0
57_723,0
57_724,0
57_725,0
57_726,0
57_727,0
57_728,0
57_729,0
57_730,0
57_731,0
57_732,0
57_733,1
57_734,0
57_735,7
57_736,0
57_737,0
57_738,0
57_739,0
57_740,0
57_741,0
57_742,0
57_743,0
57_744,6
57_745,0
57_746,17
57_747,13
57_748,0
57_749,0
57_750,0
57_751,0
57_752,0
57_753,0
57_754,0
57_755,0
57_756,0
57_757,0
57_758,0
57_759,0
57_760,0
57_761,0
57_762,0
57_763,0
57_764,0
57_765,0
57_766,0
57_767,0
57_768,0
57_769,0
57_770,0
57_771,0
57_772,0
57_773,0
57_774,0
57_775,0
57_776,0
57_777,0
57_778,0
57_779,0
57_780,0
57_781,0
57_782,0
57_783,0
58_0,0
58_1,0
58_2,0
58_3,0
58_4,0
58_5,0
58_6,0
58_7,0
58_8,0
58_9,0
58_10,0
58_11,0
58_12,0
58_13,0
58_14,14
58_15,0
58_16,0
58_17,0
58_18,0
58_19,0
58_20,0
58_21,8
58_22,0
58_23,2
58_24,0
58_25,0
58_26,0
58_27,0
58_28,0
58_29,0
58_30,0
58_31,0
58_32,0
58_33,0
58_34,0
58_35,0
58_36,0
58_37,0
58_38,0
58_39,0
58_40,0
58_41,8
58_42,0
58_43,0
58_44,0
58_45,2
58_46,9
58_47,0
58_48,0
58_49,0
58_50,0
58_51,0
58_52,0
58_53,0
58_54,1
58_55,9
58_56,0
58_57,0
58_58,0
58_59,0
58_60,0
58_61,0
58_62,0
58_63,0
58_64,0
58_65,0
58_66,0
58_67,0
58_68,0
58_69,0
58_70,0
58_71,0
58_72,0
58_73,0
58_74,0
58_75,0
58_76,0
58_77,0
58_78,0
58_79,0
58_80,0
58_81,0
58_82,0
58_83,0
58_84,0
58_85,0
58_86,0
58_87,0
58_88,0
58_89,8
58_90,9
58_91,0
58_92,0
58_93,25
58_94,0
58_95,1
58_96,0
58_97,0
58_98,0
58_99,0
58_100,0
58_101,0
58_102,56
58_103,71
58_104,104
58_105,55
58_106,7
58_107,0
58_108,0
58_109,0
58_110,0
58_111,0
58_112,0
58_113,0
58_114,55
58_115,0
58_116,16
58_117,0
58_118,0
58_119,4
58_120,10
58_121,87
58_122,196
58_123,239
58_124,90
58_125,16
58_126,44
58_127,13
58_128,2
58_129,0
58_130,0
58_131,0
58_132,0
58_133,0
58_134,0
58_135,0
58_136,0
58_137,0
58_138,0
58_139,11
58_140,0
58_141,40
58_142,6
58_143,65
58_144,0
58_145,0
58_146,0
58_147,0
58_148,0
58_149,83
58_150,201
58_151,241
58_152,242
58_153,250
58_154,224
58_155,130
58_156,47
58_157,0
58_158,0
58_159,0
58_160,0
58_161,0
58_162,0
58_163,0
58_164,0
58_165,0
58_166,0
58_167,0
58_168,0
58_169,0
58_170,0
58_171,0
58_172,11
58_173,0
58_174,12
58_175,29
58_176,107
58_177,228
58_178,215
58_179,219
58_180,176
58_181,176
58_182,211
58_183,252
58_184,244
58_185,243
58_186,246
58_187,232
58_188,86
58_189,46
58_190,6
58_191,77
58_192,91
58_193,45
58_194,0
58_195,8
58_196,0
58_197,0
58_198,0
58_199,0
58_200,0
58_201,0
58_202,0
58_203,48
58_204,233
58_205,252
58_206,219
58_207,78
58_208,155
58_209,192
58_210,246
58_211,246
58_212,243
58_213,244
58_214,252
58_215,220
58_216,157
58_217,36
58_218,6
58_219,0
58_220,0
58_221,0
58_222,0
58_223,0
58_224,0
58_225,0
58_226,0
58_227,0
58_228,0
58_229,0
58_230,0
58_231,0
58_232,126
58_233,233
58_234,129
58_235,28
58_236,0
58_237,0
58_238,0
58_239,1
58_240,14
58_241,43
58_242,123
58_243,134
58_244,101
58_245,111
58_246,97
58_247,0
58_248,0
58_249,0
58_250,5
58_251,30
58_252,26
58_253,63
58_254,60
58_255,61
58_256,80
58_257,42
58_258,16
58_259,74
58_260,137
58_261,219
58_262,227
58_263,119
58_264,22
58_265,1
58_266,26
58_267,0
58_268,0
58_269,0
58_270,0
58_271,0
58_272,0
58_273,0
58_274,0
58_275,0
58_276,0
58_277,0
58_278,0
58_279,0
58_280,0
58_281,0
58_282,0
58_283,0
58_284,0
58_285,0
58_286,0
58_287,0
58_288,115
58_289,178
58_290,207
58_291,89
58_292,11
58_293,0
58_294,6
58_295,4
58_296,8
58_297,8
58_298,11
58_299,0
58_300,0
58_301,0
58_302,8
58_303,0
58_304,0
58_305,0
58_306,0
58_307,0
58_308,2
58_309,0
58_310,0
58_311,0
58_312,0
58_313,0
58_314,0
58_315,0
58_316,0
58_317,6
58_318,80
58_319,196
58_320,236
58_321,150
58_322,33
58_323,12
58_324,0
58_325,0
58_326,0
58_327,0
58_328,0
58_329,0
58_330,0
58_331,0
58_332,0
58_333,0
58_334,0
58_335,3
58_336,0
58_337,0
58_338,0
58_339,0
58_340,0
58_341,0
58_342,0
58_343,0
58_344,0
58_345,21
58_346,33
58_347,175
58_348,228
58_349,211
58_350,72
58_351,22
58_352,10
58_353,0
58_354,0
58_355,0
58_356,0
58_357,0
58_358,0
58_359,0
58_360,0
58_361,0
58_362,0
58_363,0
58_364,0
58_365,0
58_366,0
58_367,0
58_368,26
58_369,4
58_370,12
58_371,0
58_372,1
58_373,0
58_374,0
58_375,51
58_376,136
58_377,197
58_378,228
58_379,246
58_380,253
58_381,224
58_382,62
58_383,0
58_384,0
58_385,0
58_386,0
58_387,0
58_388,0
58_389,0
58_390,0
58_391,0
58_392,0
58_393,0
58_394,0
58_395,0
58_396,0
58_397,3
58_398,26
58_399,0
58_400,0
58_401,0
58_402,0
58_403,2
58_404,25
58_405,53
58_406,138
58_407,253
58_408,254
58_409,224
58_410,221
58_411,234
58_412,177
58_413,132
58_414,0
58_415,13
58_416,0
58_417,0
58_418,0
58_419,0
58_420,0
58_421,0
58_422,0
58_423,0
58_424,0
58_425,0
58_426,0
58_427,0
58_428,0
58_429,0
58_430,0
58_431,2
58_432,28
58_433,26
58_434,3
58_435,20
58_436,65
58_437,133
58_438,245
58_439,246
58_440,251
58_441,253
58_442,134
58_443,1
58_444,0
58_445,0
58_446,0
58_447,0
58_448,0
58_449,0
58_450,1
58_451,0
58_452,0
58_453,0
58_454,20
58_455,0
58_456,0
58_457,0
58_458,0
58_459,0
58_460,0
58_461,2
58_462,2
58_463,21
58_464,27
58_465,33
58_466,62
58_467,194
58_468,223
58_469,220
58_470,100
58_471,21
58_472,0
58_473,0
58_474,0
58_475,0
58_476,0
58_477,0
58_478,0
58_479,0
58_480,0
58_481,0
58_482,0
58_483,0
58_484,0
58_485,0
58_486,15
58_487,79
58_488,0
58_489,18
58_490,0
58_491,0
58_492,3
58_493,0
58_494,50
58_495,171
58_496,253
58_497,252
58_498,230
58_499,86
58_500,0
58_501,0
58_502,0
58_503,0
58_504,0
58_505,0
58_506,0
58_507,0
58_508,0
58_509,0
58_510,0
58_511,0
58_512,0
58_513,0
58_514,0
58_515,17
58_516,0
58_517,5
58_518,1
58_519,0
58_520,13
58_521,76
58_522,245
58_523,235
58_524,244
58_525,224
58_526,146
58_527,24
58_528,0
58_529,6
58_530,0
58_531,0
58_532,0
58_533,0
58_534,0
58_535,0
58_536,0
58_537,0
58_538,0
58_539,0
58_540,25
58_541,9
58_542,16
58_543,0
58_544,1
58_545,0
58_546,76
58_547,177
58_548,219
58_549,236
58_550,249
58_551,226
58_552,148
58_553,49
58_554,0
58_555,0
58_556,0
58_557,0
58_558,26
58_559,0
58_560,0
58_561,0
58_562,0
58_563,0
58_564,1
58_565,0
58_566,0
58_567,0
58_568,0
58_569,76
58_570,190
58_571,157
58_572,139
58_573,196
58_574,231
58_575,251
58_576,230
58_577,250
58_578,230
58_579,210
58_580,97
58_581,2
58_582,0
58_583,0
58_584,0
58_585,0
58_586,0
58_587,0
58_588,0
58_589,0
58_590,0
58_591,0
58_592,109
58_593,123
58_594,154
58_595,83
58_596,18
58_597,168
58_598,204
58_599,161
58_600,161
58_601,217
58_602,210
58_603,127
58_604,80
58_605,0
58_606,4
58_607,0
58_608,0
58_609,0
58_610,0
58_611,0
58_612,0
58_613,0
58_614,0
58_615,0
58_616,0
58_617,0
58_618,2
58_619,19
58_620,214
58_621,220
58_622,248
58_623,253
58_624,252
58_625,171
58_626,238
58_627,228
58_628,243
58_629,228
58_630,77
58_631,53
58_632,8
58_633,2
58_634,0
58_635,0
58_636,0
58_637,0
58_638,0
58_639,0
58_640,0
58_641,0
58_642,0
58_643,0
58_644,0
58_645,0
58_646,0
58_647,21
58_648,0
58_649,141
58_650,113
58_651,230
58_652,251
58_653,241
58_654,187
58_655,178
58_656,104
58_657,26
58_658,10
58_659,59
58_660,117
58_661,51
58_662,0
58_663,0
58_664,0
58_665,0
58_666,1
58_667,2
58_668,16
58_669,0
58_670,0
58_671,0
58_672,0
58_673,0
58_674,0
58_675,0
58_676,0
58_677,2
58_678,0
58_679,0
58_680,0
58_681,0
58_682,0
58_683,0
58_684,0
58_685,0
58_686,0
58_687,0
58_688,2
58_689,0
58_690,0
58_691,0
58_692,0
58_693,0
58_694,0
58_695,0
58_696,0
58_697,0
58_698,0
58_699,0
58_700,0
58_701,0
58_702,0
58_703,0
58_704,7
58_705,0
58_706,0
58_707,0
58_708,0
58_709,0
58_710,0
58_711,0
58_712,0
58_713,0
58_714,0
58_715,0
58_716,0
58_717,0
58_718,0
58_719,0
58_720,0
58_721,0
58_722,0
58_723,0
58_724,0
58_725,0
58_726,0
58_727,0
58_728,0
58_729,0
58_730,0
58_731,0
58_732,0
58_733,12
58_734,0
58_735,56
58_736,4
58_737,6
58_738,0
58_739,0
58_740,0
58_741,0
58_742,0
58_743,0
58_744,0
58_745,0
58_746,0
58_747,0
58_748,3
58_749,1
58_750,0
58_751,0
58_752,2
58_753,0
58_754,0
58_755,0
58_756,0
58_757,0
58_758,0
58_759,0
58_760,0
58_761,0
58_762,18
58_763,0
58_764,0
58_765,0
58_766,0
58_767,0
58_768,16
58_769,0
58_770,0
58_771,0
58_772,0
58_773,0
58_774,0
58_775,0
58_776,0
58_777,0
58_778,0
58_779,0
58_780,0
58_781,2
58_782,0
58_783,0
59_0,0
59_1,0
59_2,0
59_3,0
59_4,0
59_5,2
59_6,0
59_7,0
59_8,0
59_9,0
59_10,0
59_11,0
59_12,4
59_13,0
59_14,0
59_15,0
59_16,37
59_17,0
59_18,0
59_19,0
59_20,0
59_21,2
59_22,41
59_23,27
59_24,15
59_25,0
59_26,0
59_27,0
59_28,0
59_29,0
59_30,0
59_31,0
59_32,0
59_33,0
59_34,0
59_35,0
59_36,0
59_37,12
59_38,0
59_39,0
59_40,0
59_41,0
59_42,0
59_43,0
59_44,0
59_45,0
59_46,0
59_47,0
59_48,0
59_49,0
59_50,0
59_51,0
59_52,0
59_53,0
59_54,0
59_55,0
59_56,0
59_57,11
59_58,0
59_59,0
59_60,0
59_61,0
59_62,0
59_63,0
59_64,0
59_65,0
59_66,0
59_67,0
59_68,0
59_69,1
59_70,0
59_71,0
59_72,0
59_73,0
59_74,0
59_75,0
59_76,0
59_77,0
59_78,0
59_79,0
59_80,0
59_81,0
59_82,0
59_83,0
59_84,9
59_85,0
59_86,0
59_87,0
59_88,0
59_89,8
59_90,0
59_91,5
59_92,0
59_93,0
59_94,0
59_95,0
59_96,0
59_97,0
59_98,0
59_99,0
59_100,0
59_101,0
59_102,0
59_103,0
59_104,3
59_105,0
59_106,0
59_107,0
59_108,0
59_109,0
59_110,0
59_111,2
59_112,0
59_113,0
59_114,0
59_115,0
59_116,14
59_117,0
59_118,4
59_119,0
59_120,0
59_121,0
59_122,12
59_123,0
59_124,8
59_125,0
59_126,0
59_127,42
59_128,113
59_129,12
59_130,28
59_131,8
59_132,0
59_133,0
59_134,0
59_135,0
59_136,0
59_137,0
59_138,0
59_139,0
59_140,0
59_141,0
59_142,0
59_143,0
59_144,0
59_145,0
59_146,0
59_147,0
59_148,0
59_149,14
59_150,6
59_151,38
59_152,29
59_153,0
59_154,0
59_155,17
59_156,160
59_157,240
59_158,247
59_159,41
59_160,16
59_161,0
59_162,0
59_163,0
59_164,0
59_165,0
59_166,0
59_167,3
59_168,0
59_169,25
59_170,0
59_171,75
59_172,43
59_173,78
59_174,88
59_175,100
59_176,84
59_177,11
59_178,5
59_179,0
59_180,22
59_181,28
59_182,5
59_183,27
59_184,102
59_185,141
59_186,56
59_187,10
59_188,0
59_189,0
59_190,0
59_191,16
59_192,12
59_193,0
59_194,7
59_195,0
59_196,0
59_197,0
59_198,0
59_199,0
59_200,0
59_201,0
59_202,0
59_203,0
59_204,0
59_205,0
59_206,0
59_207,6
59_208,0
59_209,17
59_210,5
59_211,108
59_212,214
59_213,246
59_214,150
59_215,32
59_216,2
59_217,0
59_218,0
59_219,0
59_220,0
59_221,0
59_222,0
59_223,0
59_224,0
59_225,0
59_226,0
59_227,0
59_228,0
59_229,14
59_230,69
59_231,161
59_232,41
59_233,8
59_234,45
59_235,80
59_236,69
59_237,0
59_238,2
59_239,10
59_240,32
59_241,84
59_242,37
59_243,2
59_244,24
59_245,8
59_246,2
59_247,0
59_248,0
59_249,0
59_250,0
59_251,0
59_252,9
59_253,0
59_254,0
59_255,0
59_256,0
59_257,0
59_258,19
59_259,53
59_260,4
59_261,16
59_262,0
59_263,17
59_264,2
59_265,10
59_266,53
59_267,198
59_268,248
59_269,100
59_270,111
59_271,2
59_272,2
59_273,0
59_274,0
59_275,0
59_276,0
59_277,0
59_278,0
59_279,0
59_280,0
59_281,0
59_282,0
59_283,0
59_284,0
59_285,0
59_286,0
59_287,0
59_288,0
59_289,0
59_290,18
59_291,0
59_292,11
59_293,14
59_294,195
59_295,219
59_296,213
59_297,99
59_298,0
59_299,0
59_300,0
59_301,0
59_302,0
59_303,0
59_304,0
59_305,0
59_306,0
59_307,0
59_308,0
59_309,0
59_310,0
59_311,0
59_312,0
59_313,0
59_314,0
59_315,0
59_316,0
59_317,0
59_318,99
59_319,116
59_320,124
59_321,159
59_322,248
59_323,245
59_324,110
59_325,0
59_326,0
59_327,0
59_328,0
59_329,11
59_330,8
59_331,0
59_332,0
59_333,0
59_334,0
59_335,24
59_336,91
59_337,111
59_338,40
59_339,1
59_340,3
59_341,0
59_342,0
59_343,0
59_344,0
59_345,0
59_346,0
59_347,0
59_348,50
59_349,139
59_350,229
59_351,236
59_352,76
59_353,7
59_354,0
59_355,4
59_356,30
59_357,105
59_358,28
59_359,6
59_360,0
59_361,0
59_362,0
59_363,0
59_364,0
59_365,0
59_366,0
59_367,0
59_368,0
59_369,24
59_370,129
59_371,64
59_372,49
59_373,6
59_374,24
59_375,12
59_376,61
59_377,173
59_378,234
59_379,192
59_380,66
59_381,17
59_382,5
59_383,0
59_384,0
59_385,0
59_386,0
59_387,0
59_388,0
59_389,0
59_390,0
59_391,15
59_392,38
59_393,59
59_394,0
59_395,4
59_396,0
59_397,5
59_398,0
59_399,13
59_400,8
59_401,0
59_402,84
59_403,150
59_404,218
59_405,248
59_406,217
59_407,78
59_408,52
59_409,16
59_410,20
59_411,36
59_412,3
59_413,0
59_414,0
59_415,0
59_416,0
59_417,0
59_418,0
59_419,0
59_420,0
59_421,0
59_422,0
59_423,0
59_424,0
59_425,0
59_426,0
59_427,3
59_428,0
59_429,0
59_430,0
59_431,31
59_432,96
59_433,187
59_434,139
59_435,82
59_436,0
59_437,2
59_438,4
59_439,13
59_440,2
59_441,0
59_442,0
59_443,0
59_444,0
59_445,0
59_446,0
59_447,0
59_448,0
59_449,0
59_450,0
59_451,0
59_452,0
59_453,0
59_454,0
59_455,0
59_456,2
59_457,0
59_458,17
59_459,63
59_460,231
59_461,205
59_462,10
59_463,6
59_464,0
59_465,0
59_466,0
59_467,5
59_468,4
59_469,0
59_470,0
59_471,0
59_472,0
59_473,0
59_474,0
59_475,0
59_476,0
59_477,0
59_478,0
59_479,0
59_480,7
59_481,0
59_482,32
59_483,30
59_484,20
59_485,78
59_486,209
59_487,212
59_488,234
59_489,190
59_490,38
59_491,0
59_492,0
59_493,22
59_494,0
59_495,0
59_496,5
59_497,7
59_498,24
59_499,0
59_500,16
59_501,0
59_502,0
59_503,0
59_504,0
59_505,0
59_506,0
59_507,0
59_508,0
59_509,0
59_510,10
59_511,0
59_512,2
59_513,49
59_514,104
59_515,227
59_516,245
59_517,166
59_518,44
59_519,13
59_520,0
59_521,0
59_522,0
59_523,9
59_524,0
59_525,1
59_526,0
59_527,8
59_528,0
59_529,0
59_530,0
59_531,0
59_532,2
59_533,0
59_534,0
59_535,0
59_536,0
59_537,0
59_538,0
59_539,0
59_540,0
59_541,3
59_542,53
59_543,191
59_544,252
59_545,136
59_546,30
59_547,2
59_548,0
59_549,0
59_550,0
59_551,1
59_552,37
59_553,34
59_554,38
59_555,6
59_556,0
59_557,0
59_558,0
59_559,0
59_560,0
59_561,0
59_562,0
59_563,0
59_564,2
59_565,0
59_566,3
59_567,23
59_568,0
59_569,4
59_570,60
59_571,247
59_572,176
59_573,60
59_574,3
59_575,0
59_576,0
59_577,0
59_578,0
59_579,20
59_580,0
59_581,8
59_582,1
59_583,3
59_584,0
59_585,0
59_586,2
59_587,0
59_588,0
59_589,0
59_590,0
59_591,0
59_592,0
59_593,0
59_594,0
59_595,0
59_596,4
59_597,0
59_598,111
59_599,90
59_600,107
59_601,4
59_602,6
59_603,0
59_604,0
59_605,0
59_606,0
59_607,0
59_608,0
59_609,0
59_610,0
59_611,0
59_612,0
59_613,5
59_614,0
59_615,0
59_616,2
59_617,0
59_618,0
59_619,0
59_620,0
59_621,6
59_622,0
59_623,6
59_624,42
59_625,12
59_626,61
59_627,191
59_628,197
59_629,94
59_630,44
59_631,2
59_632,0
59_633,0
59_634,0
59_635,0
59_636,5
59_637,2
59_638,0
59_639,6
59_640,0
59_641,0
59_642,0
59_643,0
59_644,0
59_645,0
59_646,0
59_647,0
59_648,0
59_649,0
59_650,6
59_651,0
59_652,0
59_653,4
59_654,47
59_655,180
59_656,170
59_657,123
59_658,6
59_659,0
59_660,0
59_661,1
59_662,30
59_663,0
59_664,43
59_665,5
59_666,0
59_667,5
59_668,0
59_669,0
59_670,0
59_671,0
59_672,0
59_673,0
59_674,0
59_675,0
59_676,12
59_677,0
59_678,0
59_679,0
59_680,0
59_681,0
59_682,0
59_683,0
59_684,0
59_685,0
59_686,0
59_687,0
59_688,0
59_689,0
59_690,0
59_691,0
59_692,0
59_693,0
59_694,0
59_695,0
59_696,0
59_697,0
59_698,0
59_699,1
59_700,0
59_701,0
59_702,0
59_703,0
59_704,0
59_705,1
59_706,0
59_707,0
59_708,0
59_709,0
59_710,0
59_711,0
59_712,0
59_713,0
59_714,0
59_715,5
59_716,0
59_717,0
59_718,0
59_719,0
59_720,0
59_721,0
59_722,0
59_723,0
59_724,0
59_725,0
59_726,0
59_727,0
59_728,0
59_729,0
59_730,0
59_731,0
59_732,0
59_733,0
59_734,1
59_735,6
59_736,25
59_737,25
59_738,0
59_739,0
59_740,0
59_741,0
59_742,0
59_743,0
59_744,0
59_745,0
59_746,0
59_747,0
59_748,0
59_749,0
59_750,0
59_751,0
59_752,0
59_753,0
59_754,0
59_755,0
59_756,0
59_757,0
59_758,0
59_759,0
59_760,0
59_761,0
59_762,0
59_763,0
59_764,7
59_765,1
59_766,0
59_767,0
59_768,0
59_769,0
59_770,0
59_771,0
59_772,0
59_773,0
59_774,0
59_775,0
59_776,0
59_777,0
59_778,0
59_779,16
59_780,12
59_781,17
59_782,14
59_783,0
60_0,0
60_1,0
60_2,0
60_3,1
60_4,0
60_5,17
60_6,11
60_7,39
60_8,0
60_9,0
60_10,0
60_11,0
60_12,0
60_13,0
60_14,0
60_15,0
60_16,0
60_17,0
60_18,0
60_19,0
60_20,12
60_21,4
60_22,12
60_23,0
60_24,0
60_25,0
60_26,0
60_27,0
60_28,0
60_29,0
60_30,0
60_31,0
60_32,0
60_33,0
60_34,0
60_35,0
60_36,0
60_37,0
60_38,0
60_39,0
60_40,0
60_41,0
60_42,0
60_43,0
60_44,0
60_45,4
60_46,0
60_47,0
60_48,0
60_49,9
60_50,76
60_51,61
60_52,22
60_53,0
60_54,0
60_55,0
60_56,0
60_57,0
60_58,0
60_59,10
60_60,0
60_61,0
60_62,0
60_63,0
60_64,0
60_65,0
60_66,0
60_67,0
60_68,0
60_69,0
60_70,0
60_71,0
60_72,0
60_73,0
60_74,0
60_75,0
60_76,0
60_77,9
60_78,0
60_79,45
60_80,29
60_81,14
60_82,16
60_83,18
60_84,0
60_85,0
60_86,0
60_87,0
60_88,0
60_89,0
60_90,4
60_91,145
60_92,69
60_93,15
60_94,0
60_95,0
60_96,0
60_97,0
60_98,0
60_99,0
60_100,0
60_101,0
60_102,0
60_103,0
60_104,16
60_105,0
60_106,11
60_107,0
60_108,0
60_109,0
60_110,0
60_111,0
60_112,25
60_113,0
60_114,1
60_115,5
60_116,0
60_117,0
60_118,4
60_119,0
60_120,0
60_121,5
60_122,19
60_123,38
60_124,36
60_125,171
60_126,229
60_127,158
60_128,90
60_129,0
60_130,0
60_131,0
60_132,0
60_133,0
60_134,0
60_135,0
60_136,0
60_137,0
60_138,0
60_139,0
60_140,0
60_141,0
60_142,0
60_143,0
60_144,0
60_145,6
60_146,16
60_147,0
60_148,1
60_149,0
60_150,0
60_151,21
60_152,106
60_153,150
60_154,204
60_155,196
60_156,59
60_157,102
60_158,3
60_159,22
60_160,0
60_161,26
60_162,15
60_163,0
60_164,0
60_165,0
60_166,0
60_167,0
60_168,3
60_169,0
60_170,0
60_171,0
60_172,0
60_173,0
60_174,3
60_175,3
60_176,16
60_177,14
60_178,60
60_179,144
60_180,208
60_181,229
60_182,218
60_183,130
60_184,53
60_185,4
60_186,0
60_187,0
60_188,5
60_189,1
60_190,0
60_191,4
60_192,5
60_193,49
60_194,5
60_195,6
60_196,0
60_197,0
60_198,0
60_199,0
60_200,0
60_201,0
60_202,47
60_203,0
60_204,0
60_205,6
60_206,1
60_207,8
60_208,154
60_209,244
60_210,247
60_211,227
60_212,123
60_213,92
60_214,12
60_215,26
60_216,4
60_217,26
60_218,8
60_219,0
60_220,0
60_221,0
60_222,0
60_223,0
60_224,0
60_225,0
60_226,0
60_227,12
60_228,0
60_229,0
60_230,6
60_231,0
60_232,0
60_233,0
60_234,18
60_235,20
60_236,61
60_237,140
60_238,169
60_239,178
60_240,33
60_241,39
60_242,25
60_243,1
60_244,20
60_245,2
60_246,9
60_247,0
60_248,0
60_249,0
60_250,0
60_251,0
60_252,0
60_253,0
60_254,0
60_255,0
60_256,2
60_257,0
60_258,0
